Chamber,1,Data,File,,
C:\Users\UT,South,Western,MC\Documents\MED,Associates\MEDCMG\mouse,1
IR=,6,SD=,14.5,MP=,67.37
9/14/23,8:48:26,AM,,,
Time,Motion,Scale,Vol,Vol,Pressure
3056.75,0,-0.005,303.4,303.4,5.9
3057,0,-0.005,303.4,303.4,5.9
3057.25,0,-0.005,303.4,303.4,5.9
3057.5,0,-0.005,303.5,303.5,5.9
3057.75,0,-0.005,303.5,303.5,5.9
3058,0,-0.005,303.5,303.5,5.9
3058.25,0,-0.005,303.5,303.5,5.9
3058.5,0,-0.005,303.6,303.6,5.9
3058.75,0,-0.005,303.6,303.6,5.9
3059,0,-0.005,303.6,303.6,5.9
3059.25,0,-0.005,303.6,303.6,5.9
3059.5,0,-0.005,303.7,303.7,5.9
3059.75,0,-0.005,303.7,303.7,5.9
3060,0,-0.005,303.7,303.7,5.9
3060.25,0,-0.005,303.7,303.7,6
3060.5,0,-0.005,303.8,303.8,5.9
3060.75,0,-0.005,303.8,303.8,6
3061,0,-0.005,303.8,303.8,5.9
3061.25,0,-0.005,303.8,303.8,5.9
3061.5,0,-0.005,303.9,303.9,5.9
3061.75,0,-0.005,303.9,303.9,5.9
3062,0,-0.005,303.9,303.9,6
3062.25,0,-0.005,303.9,303.9,6.1
3062.5,0,-0.005,304,304,6.1
3062.75,0,-0.005,304,304,6.1
3063,0,-0.005,304,304,6
3063.25,0,-0.005,304,304,6
3063.5,0,-0.005,304.1,304.1,6.1
3063.75,0,-0.005,304.1,304.1,6.1
3064,0,-0.005,304.1,304.1,6.1
3064.25,0,-0.005,304.1,304.1,6
3064.5,0,-0.005,304.2,304.2,6.1
3064.75,0,-0.005,304.2,304.2,6
3065,0,-0.005,304.2,304.2,6.1
3065.25,0,-0.005,304.2,304.2,6.2
3065.5,0,-0.005,304.3,304.3,6.2
3065.75,0,-0.005,304.3,304.3,6.2
3066,0,-0.005,304.3,304.3,6.2
3066.25,0,-0.005,304.3,304.3,6.2
3066.5,0,-0.005,304.4,304.4,6.2
3066.75,0,-0.005,304.4,304.4,6.2
3067,0,-0.005,304.4,304.4,6.2
3067.25,0,-0.005,304.4,304.4,6.2
3067.5,0,-0.005,304.5,304.5,6.2
3067.75,0,-0.005,304.5,304.5,6.2
3068,0,-0.005,304.5,304.5,6.2
3068.25,0,-0.005,304.5,304.5,6.2
3068.5,0,-0.005,304.6,304.6,6.2
3068.75,0,-0.005,304.6,304.6,6.3
3069,0,-0.005,304.6,304.6,6.3
3069.25,0,-0.005,304.6,304.6,6.2
3069.5,0,-0.005,304.7,304.7,6.3
3069.75,0,-0.005,304.7,304.7,6.3
3070,0,-0.005,304.7,304.7,6.2
3070.25,0,-0.005,304.7,304.7,6.3
3070.5,0,-0.005,304.8,304.8,6.2
3070.75,0,-0.005,304.8,304.8,6.3
3071,0,-0.005,304.8,304.8,6.2
3071.25,0,-0.005,304.8,304.8,6.2
3071.5,0,-0.005,304.9,304.9,6.2
3071.75,0,-0.005,304.9,304.9,6.2
3072,0,-0.005,304.9,304.9,6.3
3072.25,0,-0.005,304.9,304.9,6.2
3072.5,0,-0.005,305,305,6.3
3072.75,0,-0.005,305,305,6.3
3073,0,-0.005,305,305,6.3
3073.25,0,-0.005,305,305,6.3
3073.5,0,-0.005,305.1,305.1,6.4
3073.75,0,-0.005,305.1,305.1,6.5
3074,0,-0.005,305.1,305.1,6.6
3074.25,0,-0.005,305.1,305.1,6.6
3074.5,0,-0.005,305.2,305.2,6.6
3074.75,0,-0.005,305.2,305.2,6.6
3075,0,-0.005,305.2,305.2,6.6
3075.25,0,-0.005,305.2,305.2,6.6
3075.5,0,-0.005,305.3,305.3,6.7
3075.75,0,-0.005,305.3,305.3,6.9
3076,0,-0.006,305.3,305.3,6.9
3076.25,0,-0.006,305.3,305.3,6.9
3076.5,0,-0.006,305.4,305.4,6.9
3076.75,0,-0.006,305.4,305.4,6.9
3077,0,-0.006,305.4,305.4,6.9
3077.25,0,-0.005,305.4,305.4,6.9
3077.5,0,-0.005,305.5,305.5,6.9
3077.75,0,-0.005,305.5,305.5,6.9
3078,0,-0.005,305.5,305.5,6.9
3078.25,0,-0.005,305.5,305.5,6.9
3078.5,0,-0.005,305.6,305.6,6.9
3078.75,0,-0.005,305.6,305.6,6.9
3079,0,-0.005,305.6,305.6,6.9
3079.25,0,-0.005,305.6,305.6,6.9
3079.5,0,-0.005,305.7,305.7,6.9
3079.75,0,-0.005,305.7,305.7,6.9
3080,0,-0.005,305.7,305.7,6.9
3080.25,0,-0.005,305.7,305.7,6.9
3080.5,0,-0.005,305.8,305.8,6.9
3080.75,0,-0.005,305.8,305.8,6.9
3081,0,-0.005,305.8,305.8,6.9
3081.25,0,-0.005,305.8,305.8,6.9
3081.5,0,-0.005,305.9,305.9,6.9
3081.75,0,-0.005,305.9,305.9,6.9
3082,0,-0.005,305.9,305.9,6.9
3082.25,0,-0.005,305.9,305.9,6.9
3082.5,0,-0.005,306,306,6.9
3082.75,0,-0.005,306,306,6.8
3083,0,-0.005,306,306,6.8
3083.25,0,-0.005,306,306,6.6
3083.5,0,-0.005,306.1,306.1,6.6
3083.75,0,-0.005,306.1,306.1,6.6
3084,0,-0.005,306.1,306.1,6.6
3084.25,0,-0.005,306.1,306.1,6.6
3084.5,0,-0.005,306.2,306.2,6.6
3084.75,0,-0.005,306.2,306.2,6.6
3085,0,-0.005,306.2,306.2,6.6
3085.25,0,-0.005,306.2,306.2,6.6
3085.5,0,-0.005,306.3,306.3,6.6
3085.75,0,-0.005,306.3,306.3,6.6
3086,0,-0.005,306.3,306.3,6.6
3086.25,0,-0.005,306.3,306.3,6.6
3086.5,0,-0.005,306.4,306.4,6.6
3086.75,0,-0.005,306.4,306.4,6.6
3087,0,-0.004,306.4,306.4,6.6
3087.25,0,-0.004,306.4,306.4,6.6
3087.5,0,-0.004,306.5,306.5,6.6
3087.75,0,-0.004,306.5,306.5,6.6
3088,0,-0.004,306.5,306.5,6.6
3088.25,0,-0.004,306.5,306.5,6.6
3088.5,0,-0.004,306.6,306.6,6.6
3088.75,0,-0.004,306.6,306.6,6.6
3089,0,-0.004,306.6,306.6,6.6
3089.25,0,-0.004,306.6,306.6,6.6
3089.5,0,-0.004,306.7,306.7,6.6
3089.75,0,-0.004,306.7,306.7,6.6
3090,0,-0.004,306.7,306.7,6.6
3090.25,0,-0.004,306.7,306.7,6.6
3090.5,0,-0.004,306.8,306.8,6.6
3090.75,0,-0.004,306.8,306.8,6.6
3091,0,-0.004,306.8,306.8,6.6
3091.25,0,-0.005,306.8,306.8,6.6
3091.5,0,-0.005,306.9,306.9,6.6
3091.75,0,-0.005,306.9,306.9,6.6
3092,0,-0.005,306.9,306.9,6.6
3092.25,0,-0.005,306.9,306.9,6.6
3092.5,0,-0.005,307,307,6.6
3092.75,0,-0.005,307,307,6.6
3093,0,-0.005,307,307,6.6
3093.25,0,-0.005,307,307,6.6
3093.5,0,-0.005,307.1,307.1,6.5
3093.75,0,-0.005,307.1,307.1,6.6
3094,0,-0.005,307.1,307.1,6.6
3094.25,0,-0.005,307.1,307.1,6.6
3094.5,0,-0.005,307.2,307.2,6.6
3094.75,0,-0.005,307.2,307.2,6.6
3095,0,-0.005,307.2,307.2,6.6
3095.25,0,-0.005,307.2,307.2,6.6
3095.5,0,-0.005,307.3,307.3,6.6
3095.75,0,-0.005,307.3,307.3,6.6
3096,0,-0.005,307.3,307.3,6.6
3096.25,0,-0.005,307.3,307.3,6.6
3096.5,0,-0.005,307.4,307.4,6.6
3096.75,0,-0.005,307.4,307.4,6.6
3097,0,-0.004,307.4,307.4,6.6
3097.25,0,-0.004,307.4,307.4,6.6
3097.5,0,-0.004,307.5,307.5,6.6
3097.75,0,-0.004,307.5,307.5,6.6
3098,0,-0.004,307.5,307.5,6.6
3098.25,0,-0.004,307.5,307.5,6.6
3098.5,0,-0.004,307.6,307.6,6.6
3098.75,0,-0.004,307.6,307.6,6.6
3099,0,-0.004,307.6,307.6,6.6
3099.25,0,-0.004,307.6,307.6,6.6
3099.5,0,-0.004,307.7,307.7,6.6
3099.75,0,-0.004,307.7,307.7,6.6
3100,0,-0.004,307.7,307.7,6.6
3100.25,0,-0.004,307.7,307.7,6.6
3100.5,0,-0.004,307.8,307.8,6.6
3100.75,0,-0.004,307.8,307.8,6.6
3101,0,-0.004,307.8,307.8,6.6
3101.25,0,-0.004,307.8,307.8,6.6
3101.5,0,-0.004,307.9,307.9,6.6
3101.75,0,-0.004,307.9,307.9,6.6
3102,0,-0.004,307.9,307.9,6.6
3102.25,0,-0.004,307.9,307.9,6.6
3102.5,0,-0.004,308,308,6.6
3102.75,0,-0.004,308,308,6.6
3103,0,-0.004,308,308,6.6
3103.25,0,-0.004,308,308,6.6
3103.5,0,-0.004,308.1,308.1,6.6
3103.75,0,-0.004,308.1,308.1,6.6
3104,0,-0.004,308.1,308.1,6.6
3104.25,0,-0.004,308.1,308.1,6.6
3104.5,0,-0.004,308.2,308.2,6.6
3104.75,0,-0.004,308.2,308.2,6.6
3105,0,-0.004,308.2,308.2,6.6
3105.25,0,-0.004,308.2,308.2,6.6
3105.5,0,-0.004,308.3,308.3,6.6
3105.75,0,-0.004,308.3,308.3,6.6
3106,0,-0.004,308.3,308.3,6.6
3106.25,0,-0.004,308.3,308.3,6.6
3106.5,0,-0.004,308.4,308.4,6.6
3106.75,0,-0.004,308.4,308.4,6.6
3107,0,-0.004,308.4,308.4,6.6
3107.25,0,-0.004,308.4,308.4,6.6
3107.5,0,-0.004,308.5,308.5,6.6
3107.75,0,-0.004,308.5,308.5,6.6
3108,0,-0.004,308.5,308.5,6.6
3108.25,0,-0.004,308.5,308.5,6.6
3108.5,0,-0.004,308.6,308.6,6.6
3108.75,0,-0.004,308.6,308.6,6.6
3109,0,-0.004,308.6,308.6,6.6
3109.25,0,-0.004,308.6,308.6,6.6
3109.5,0,-0.004,308.7,308.7,6.6
3109.75,0,-0.004,308.7,308.7,6.6
3110,0,-0.004,308.7,308.7,6.6
3110.25,0,-0.004,308.7,308.7,6.6
3110.5,0,-0.004,308.8,308.8,6.6
3110.75,0,-0.004,308.8,308.8,6.7
3111,0,-0.004,308.8,308.8,6.7
3111.25,0,-0.004,308.8,308.8,6.6
3111.5,0,-0.004,308.9,308.9,6.6
3111.75,0,-0.004,308.9,308.9,6.6
3112,0,-0.004,308.9,308.9,6.6
3112.25,0,-0.004,308.9,308.9,6.7
3112.5,0,-0.004,309,309,6.7
3112.75,0,-0.004,309,309,6.6
3113,0,-0.004,309,309,6.6
3113.25,0,-0.004,309,309,6.6
3113.5,0,-0.004,309.1,309.1,6.6
3113.75,0,-0.004,309.1,309.1,6.8
3114,0,-0.004,309.1,309.1,6.7
3114.25,0,-0.004,309.1,309.1,6.8
3114.5,0,-0.004,309.2,309.2,6.8
3114.75,0,-0.004,309.2,309.2,6.8
3115,0,-0.004,309.2,309.2,6.6
3115.25,0,-0.004,309.2,309.2,6.7
3115.5,0,-0.004,309.3,309.3,6.7
3115.75,0,-0.004,309.3,309.3,6.7
3116,0,-0.004,309.3,309.3,6.8
3116.25,0,-0.004,309.3,309.3,6.7
3116.5,0,-0.004,309.4,309.4,6.6
3116.75,0,-0.004,309.4,309.4,6.6
3117,0,-0.004,309.4,309.4,6.6
3117.25,0,-0.004,309.4,309.4,6.6
3117.5,0,-0.004,309.5,309.5,6.6
3117.75,0,-0.004,309.5,309.5,6.6
3118,0,-0.004,309.5,309.5,6.6
3118.25,0,-0.004,309.5,309.5,6.6
3118.5,0,-0.004,309.6,309.6,6.6
3118.75,0,-0.004,309.6,309.6,6.6
3119,0,-0.004,309.6,309.6,6.6
3119.25,0,-0.004,309.6,309.6,6.6
3119.5,0,-0.004,309.7,309.7,6.6
3119.75,0,-0.004,309.7,309.7,6.6
3120,0,-0.004,309.7,309.7,6.6
3120.25,0,-0.004,309.7,309.7,6.6
3120.5,0,-0.004,309.8,309.8,6.6
3120.75,0,-0.004,309.8,309.8,6.6
3121,0,-0.004,309.8,309.8,6.6
3121.25,0,-0.004,309.8,309.8,6.6
3121.5,0,-0.004,309.9,309.9,6.6
3121.75,0,-0.004,309.9,309.9,6.6
3122,0,-0.004,309.9,309.9,6.6
3122.25,0,-0.004,309.9,309.9,6.6
3122.5,0,-0.004,310,310,6.6
3122.75,0,-0.004,310,310,6.6
3123,0,-0.004,310,310,6.6
3123.25,0,-0.004,310,310,6.6
3123.5,0,-0.005,310.1,310.1,6.6
3123.75,0,-0.005,310.1,310.1,6.6
3124,0,-0.005,310.1,310.1,6.6
3124.25,0,-0.005,310.1,310.1,6.6
3124.5,0,-0.005,310.2,310.2,6.6
3124.75,0,-0.005,310.2,310.2,6.6
3125,0,-0.005,310.2,310.2,6.6
3125.25,0,-0.005,310.2,310.2,6.6
3125.5,0,-0.005,310.3,310.3,6.6
3125.75,0,-0.005,310.3,310.3,6.6
3126,0,-0.005,310.3,310.3,6.6
3126.25,0,-0.005,310.3,310.3,6.6
3126.5,0,-0.005,310.4,310.4,6.6
3126.75,0,-0.005,310.4,310.4,6.6
3127,0,-0.005,310.4,310.4,6.6
3127.25,0,-0.005,310.4,310.4,6.6
3127.5,0,-0.005,310.5,310.5,6.7
3127.75,0,-0.005,310.5,310.5,6.7
3128,0,-0.005,310.5,310.5,6.7
3128.25,0,-0.005,310.5,310.5,6.7
3128.5,0,-0.005,310.6,310.6,6.7
3128.75,0,-0.005,310.6,310.6,6.7
3129,0,-0.005,310.6,310.6,6.8
3129.25,0,-0.005,310.6,310.6,6.8
3129.5,0,-0.006,310.7,310.7,6.9
3129.75,0,-0.006,310.7,310.7,6.9
3130,0,-0.006,310.7,310.7,6.9
3130.25,0,-0.006,310.7,310.7,6.8
3130.5,0,-0.006,310.8,310.8,6.9
3130.75,0,-0.006,310.8,310.8,6.9
3131,0,-0.006,310.8,310.8,6.9
3131.25,0,-0.006,310.8,310.8,6.9
3131.5,0,-0.006,310.9,310.9,6.9
3131.75,0,-0.006,310.9,310.9,6.9
3132,0,-0.006,310.9,310.9,6.9
3132.25,0,-0.006,310.9,310.9,6.9
3132.5,0,-0.006,311,311,7
3132.75,0,-0.006,311,311,7
3133,0,-0.006,311,311,7
3133.25,0,-0.006,311,311,7
3133.5,0,-0.006,311.1,311.1,7
3133.75,0,-0.006,311.1,311.1,7
3134,0,-0.006,311.1,311.1,7.1
3134.25,0,-0.006,311.1,311.1,7.1
3134.5,0,-0.006,311.2,311.2,7.2
3134.75,0,-0.006,311.2,311.2,7.1
3135,0,-0.006,311.2,311.2,7.1
3135.25,0,-0.005,311.2,311.2,7
3135.5,0,-0.005,311.3,311.3,7
3135.75,0,-0.005,311.3,311.3,7.1
3136,0,-0.005,311.3,311.3,7.1
3136.25,0,-0.005,311.3,311.3,7.1
3136.5,0,-0.005,311.4,311.4,7.1
3136.75,0,-0.005,311.4,311.4,7
3137,0,-0.005,311.4,311.4,7
3137.25,0,-0.005,311.4,311.4,7
3137.5,0,-0.005,311.5,311.5,7.1
3137.75,0,-0.005,311.5,311.5,7.1
3138,0,-0.005,311.5,311.5,7.2
3138.25,0,-0.005,311.5,311.5,7.1
3138.5,0,-0.005,311.6,311.6,7.1
3138.75,0,-0.005,311.6,311.6,7.2
3139,0,-0.005,311.6,311.6,7.2
3139.25,0,-0.005,311.6,311.6,7.3
3139.5,0,-0.005,311.7,311.7,7.5
3139.75,0,-0.005,311.7,311.7,7.6
3140,0,-0.005,311.7,311.7,7.7
3140.25,0,-0.005,311.7,311.7,7.6
3140.5,0,-0.005,311.8,311.8,7.6
3140.75,0,-0.005,311.8,311.8,7.6
3141,0,-0.005,311.8,311.8,7.6
3141.25,0,-0.005,311.8,311.8,7.8
3141.5,0,-0.005,311.9,311.9,7.8
3141.75,0,-0.005,311.9,311.9,7.8
3142,0,-0.005,311.9,311.9,7.8
3142.25,0,-0.005,311.9,311.9,7.9
3142.5,0,-0.005,312,312,8.1
3142.75,0,-0.005,312,312,8.2
3143,0,-0.005,312,312,8.1
3143.25,0,-0.005,312,312,8
3143.5,0,-0.005,312.1,312.1,8
3143.75,0,-0.005,312.1,312.1,7.9
3144,0,-0.005,312.1,312.1,7.9
3144.25,0,-0.005,312.1,312.1,8
3144.5,0,-0.005,312.2,312.2,8
3144.75,0,-0.005,312.2,312.2,7.9
3145,0,-0.005,312.2,312.2,7.9
3145.25,0,-0.005,312.2,312.2,7.9
3145.5,0,-0.005,312.3,312.3,7.9
3145.75,0,-0.005,312.3,312.3,7.9
3146,0,-0.005,312.3,312.3,7.9
3146.25,0,-0.005,312.3,312.3,7.9
3146.5,0,-0.005,312.4,312.4,7.9
3146.75,0,-0.005,312.4,312.4,7.9
3147,0,-0.005,312.4,312.4,7.9
3147.25,0,-0.005,312.4,312.4,7.9
3147.5,0,-0.005,312.5,312.5,7.9
3147.75,0,-0.005,312.5,312.5,7.9
3148,0,-0.005,312.5,312.5,7.9
3148.25,0,-0.005,312.5,312.5,7.9
3148.5,0,-0.005,312.6,312.6,8
3148.75,0,-0.005,312.6,312.6,8.2
3149,0,-0.005,312.6,312.6,8.2
3149.25,0,-0.005,312.6,312.6,8.2
3149.5,0,-0.005,312.7,312.7,8.2
3149.75,0,-0.005,312.7,312.7,8.2
3150,0,-0.005,312.7,312.7,8.2
3150.25,0,-0.005,312.7,312.7,8.2
3150.5,0,-0.005,312.8,312.8,8.2
3150.75,0,-0.005,312.8,312.8,8.2
3151,0,-0.005,312.8,312.8,8.2
3151.25,0,-0.005,312.8,312.8,8.2
3151.5,0,-0.005,312.9,312.9,8.2
3151.75,0,-0.005,312.9,312.9,8.2
3152,0,-0.005,312.9,312.9,8.2
3152.25,0,-0.005,312.9,312.9,8.2
3152.5,0,-0.005,313,313,8.5
3152.75,0,-0.005,313,313,8.6
3153,0,-0.005,313,313,8.6
3153.25,0,-0.005,313,313,8.6
3153.5,0,-0.005,313.1,313.1,8.6
3153.75,0,-0.005,313.1,313.1,8.5
3154,0,-0.005,313.1,313.1,8.5
3154.25,0,-0.005,313.1,313.1,8.5
3154.5,0,-0.005,313.2,313.2,8.5
3154.75,0,-0.005,313.2,313.2,8.5
3155,0,-0.005,313.2,313.2,8.4
3155.25,0,-0.005,313.2,313.2,8.4
3155.5,0,-0.005,313.3,313.3,8.3
3155.75,0,-0.005,313.3,313.3,8.2
3156,0,-0.005,313.3,313.3,8.4
3156.25,0,-0.005,313.3,313.3,8.4
3156.5,0,-0.005,313.4,313.4,8.3
3156.75,0,-0.005,313.4,313.4,8.3
3157,0,-0.005,313.4,313.4,8.2
3157.25,0,-0.005,313.4,313.4,8.2
3157.5,0,-0.005,313.5,313.5,8.2
3157.75,0,-0.005,313.5,313.5,8.2
3158,0,-0.005,313.5,313.5,8.3
3158.25,0,-0.005,313.5,313.5,8.2
3158.5,0,-0.005,313.6,313.6,8.2
3158.75,0,-0.005,313.6,313.6,8.2
3159,0,-0.005,313.6,313.6,8.2
3159.25,0,-0.005,313.6,313.6,8.2
3159.5,0,-0.005,313.7,313.7,8.2
3159.75,0,-0.005,313.7,313.7,8.2
3160,0,-0.005,313.7,313.7,8.2
3160.25,0,-0.005,313.7,313.7,8.2
3160.5,0,-0.005,313.8,313.8,8.3
3160.75,0,-0.005,313.8,313.8,8.3
3161,0,-0.005,313.8,313.8,8.5
3161.25,0,-0.005,313.8,313.8,8.6
3161.5,0,-0.005,313.9,313.9,8.6
3161.75,0,-0.005,313.9,313.9,8.6
3162,0,-0.005,313.9,313.9,8.6
3162.25,0,-0.005,313.9,313.9,8.6
3162.5,0,-0.005,314,314,8.7
3162.75,0,-0.005,314,314,8.9
3163,0,-0.005,314,314,8.9
3163.25,0,-0.005,314,314,8.9
3163.5,0,-0.005,314.1,314.1,8.9
3163.75,0,-0.005,314.1,314.1,8.9
3164,0,-0.006,314.1,314.1,8.9
3164.25,0,-0.006,314.1,314.1,9
3164.5,0,-0.006,314.2,314.2,9.2
3164.75,0,-0.006,314.2,314.2,9.3
3165,0,-0.006,314.2,314.2,9.5
3165.25,0,-0.006,314.2,314.2,9.5
3165.5,0,-0.006,314.3,314.3,9.6
3165.75,0,-0.006,314.3,314.3,9.6
3166,0,-0.006,314.3,314.3,9.7
3166.25,0,-0.006,314.3,314.3,9.8
3166.5,0,-0.006,314.4,314.4,9.8
3166.75,0,-0.006,314.4,314.4,9.8
3167,0,-0.006,314.4,314.4,9.6
3167.25,0,-0.006,314.4,314.4,9.6
3167.5,0,-0.006,314.5,314.5,9.6
3167.75,0,-0.006,314.5,314.5,9.9
3168,0,-0.006,314.5,314.5,10
3168.25,0,-0.006,314.5,314.5,10.4
3168.5,0,-0.006,314.6,314.6,10.6
3168.75,0,-0.006,314.6,314.6,10.9
3169,0,-0.006,314.6,314.6,11.1
3169.25,0,-0.006,314.6,314.6,11.3
3169.5,0,-0.006,314.7,314.7,11.9
3169.75,0,-0.006,314.7,314.7,12.2
3170,0,-0.006,314.7,314.7,12.4
3170.25,0,-0.006,314.7,314.7,12.5
3170.5,0,-0.006,314.8,314.8,12.5
3170.75,0,-0.006,314.8,314.8,12.2
3171,0,-0.006,314.8,314.8,12.4
3171.25,0,-0.006,314.8,314.8,12.3
3171.5,0,-0.006,314.9,314.9,12.4
3171.75,0,-0.006,314.9,314.9,12.4
3172,0,-0.006,314.9,314.9,12.5
3172.25,0,-0.006,314.9,314.9,12.8
3172.5,0,-0.006,315,315,12.9
3172.75,0,-0.006,315,315,13.1
3173,0,-0.006,315,315,13.1
3173.25,0,-0.006,315,315,13
3173.5,0,-0.006,315.1,315.1,12.8
3173.75,0,-0.006,315.1,315.1,12.8
3174,0,-0.006,315.1,315.1,12.7
3174.25,0,-0.006,315.1,315.1,12.5
3174.5,0,-0.006,315.2,315.2,12.4
3174.75,0,-0.006,315.2,315.2,12.2
3175,0,-0.006,315.2,315.2,12
3175.25,0,-0.006,315.2,315.2,11.8
3175.5,0,-0.006,315.3,315.3,11.6
3175.75,0,-0.006,315.3,315.3,11.3
3176,0,-0.006,315.3,315.3,11.2
3176.25,0,-0.006,315.3,315.3,10.9
3176.5,0,-0.006,315.4,315.4,10.8
3176.75,0,-0.006,315.4,315.4,10.5
3177,0,-0.006,315.4,315.4,10.4
3177.25,0,-0.006,315.4,315.4,10.2
3177.5,0,-0.006,315.5,315.5,9.9
3177.75,0,-0.006,315.5,315.5,9.8
3178,0,-0.006,315.5,315.5,9.5
3178.25,0,-0.006,315.5,315.5,9.4
3178.5,0,-0.006,315.6,315.6,9.2
3178.75,0,-0.006,315.6,315.6,9
3179,0,-0.006,315.6,315.6,8.9
3179.25,0,-0.006,315.6,315.6,8.7
3179.5,0,-0.006,315.7,315.7,8.6
3179.75,0,-0.006,315.7,315.7,8.5
3180,0,-0.006,315.7,315.7,8.2
3180.25,0,-0.006,315.7,315.7,8.2
3180.5,0,-0.006,315.8,315.8,8
3180.75,0,-0.006,315.8,315.8,7.9
3181,0,-0.006,315.8,315.8,7.8
3181.25,0,-0.006,315.8,315.8,7.6
3181.5,0,-0.006,315.9,315.9,7.6
3181.75,0,-0.006,315.9,315.9,7.4
3182,0,-0.006,315.9,315.9,7.2
3182.25,0,-0.006,315.9,315.9,7.2
3182.5,0,-0.006,316,316,7.1
3182.75,0,-0.006,316,316,6.9
3183,0,-0.005,316,316,6.9
3183.25,0,-0.005,316,316,6.9
3183.5,0,-0.005,316.1,316.1,6.8
3183.75,0,-0.005,316.1,316.1,6.6
3184,0,-0.005,316.1,316.1,6.6
3184.25,0,-0.005,316.1,316.1,6.6
3184.5,0,-0.005,316.2,316.2,6.5
3184.75,0,-0.005,316.2,316.2,6.3
3185,0,-0.005,316.2,316.2,6.3
3185.25,0,-0.005,316.2,316.2,6.3
3185.5,0,-0.005,316.3,316.3,6.2
3185.75,0,-0.005,316.3,316.3,6.2
3186,0,-0.005,316.3,316.3,6
3186.25,0,-0.005,316.3,316.3,6
3186.5,0,-0.005,316.4,316.4,5.9
3186.75,0,-0.005,316.4,316.4,5.9
3187,0,-0.005,316.4,316.4,5.9
3187.25,0,-0.005,316.4,316.4,5.9
3187.5,0,-0.005,316.5,316.5,5.8
3187.75,0,-0.005,316.5,316.5,5.7
3188,0,-0.005,316.5,316.5,5.6
3188.25,0,-0.005,316.5,316.5,5.6
3188.5,0,-0.005,316.6,316.6,5.6
3188.75,0,-0.005,316.6,316.6,5.6
3189,0,-0.005,316.6,316.6,5.6
3189.25,0,-0.005,316.6,316.6,5.6
3189.5,0,-0.005,316.7,316.7,5.6
3189.75,0,-0.005,316.7,316.7,5.6
3190,0,-0.005,316.7,316.7,5.6
3190.25,0,-0.005,316.7,316.7,5.4
3190.5,0,-0.005,316.8,316.8,5.4
3190.75,0,-0.005,316.8,316.8,5.3
3191,0,-0.005,316.8,316.8,5.3
3191.25,0,-0.005,316.8,316.8,5.3
3191.5,0,-0.005,316.9,316.9,5.3
3191.75,0,-0.005,316.9,316.9,5.3
3192,0,-0.005,316.9,316.9,5.3
3192.25,0,-0.005,316.9,316.9,5.3
3192.5,0,-0.005,317,317,5.3
3192.75,0,-0.005,317,317,5.3
3193,0,-0.005,317,317,5.3
3193.25,0,-0.005,317,317,5.3
3193.5,0,-0.005,317.1,317.1,5.3
3193.75,0,-0.005,317.1,317.1,5.3
3194,0,-0.005,317.1,317.1,5.3
3194.25,0,-0.005,317.1,317.1,5.3
3194.5,0,-0.005,317.2,317.2,5.3
3194.75,0,-0.005,317.2,317.2,5.3
3195,0,-0.005,317.2,317.2,5.3
3195.25,0,-0.005,317.2,317.2,5.3
3195.5,0,-0.005,317.3,317.3,5.3
3195.75,0,-0.005,317.3,317.3,5.3
3196,0,-0.005,317.3,317.3,5.3
3196.25,0,-0.005,317.3,317.3,5.3
3196.5,0,-0.005,317.4,317.4,5.3
3196.75,0,-0.005,317.4,317.4,5.3
3197,0,-0.005,317.4,317.4,5.3
3197.25,0,-0.005,317.4,317.4,5.3
3197.5,0,-0.005,317.5,317.5,5.3
3197.75,0,-0.005,317.5,317.5,5.3
3198,0,-0.005,317.5,317.5,5.3
3198.25,0,-0.005,317.5,317.5,5.3
3198.5,0,-0.005,317.6,317.6,5.3
3198.75,0,-0.005,317.6,317.6,5.3
3199,0,-0.005,317.6,317.6,5.3
3199.25,0,-0.005,317.6,317.6,5.3
3199.5,0,-0.005,317.7,317.7,5.3
3199.75,0,-0.005,317.7,317.7,5.3
3200,0,-0.005,317.7,317.7,5.3
3200.25,0,-0.005,317.7,317.7,5.3
3200.5,0,-0.005,317.8,317.8,5.3
3200.75,0,-0.005,317.8,317.8,5.3
3201,0,-0.005,317.8,317.8,5.3
3201.25,0,-0.005,317.8,317.8,5.3
3201.5,0,-0.005,317.9,317.9,5.3
3201.75,0,-0.005,317.9,317.9,5.3
3202,0,-0.005,317.9,317.9,5.3
3202.25,0,-0.005,317.9,317.9,5.3
3202.5,0,-0.005,318,318,5.3
3202.75,0,-0.005,318,318,5.3
3203,0,-0.005,318,318,5.3
3203.25,0,-0.005,318,318,5.3
3203.5,0,-0.005,318.1,318.1,5.3
3203.75,0,-0.005,318.1,318.1,5.3
3204,0,-0.005,318.1,318.1,5.3
3204.25,0,-0.005,318.1,318.1,5.3
3204.5,0,-0.005,318.2,318.2,5.2
3204.75,0,-0.005,318.2,318.2,5.3
3205,0,-0.005,318.2,318.2,5.3
3205.25,0,-0.005,318.2,318.2,5.3
3205.5,0,-0.005,318.3,318.3,5.3
3205.75,0,-0.005,318.3,318.3,5.3
3206,0,-0.005,318.3,318.3,5.2
3206.25,0,-0.005,318.3,318.3,5.3
3206.5,0,-0.005,318.4,318.4,5.3
3206.75,0,-0.005,318.4,318.4,5.3
3207,0,-0.005,318.4,318.4,5.3
3207.25,0,-0.005,318.4,318.4,5.3
